2012-09-15 15:31:19+00:00,"Primerica Picks IBM Connections, Hearsay Social Platforms - The BrainYard - InformationWeek http://www.informationweek.com/thebrainyard/news/social_networking_private_platforms/240007313#.UFSfKBmpYCc.twitter #socbiz","['Primerica', 'Picks', 'IBM', 'Connections,', 'Hearsay', 'Social', 'Platforms', '-', 'The', 'BrainYard', '-', 'InformationWeek', 'http://www.informationweek.com/thebrainyard/news/social_networking_private_platforms/240007313#.UFSfKBmpYCc.twitter', '#socbiz']"
2012-09-15 15:17:00+00:00,"RT @startuptechguy: #startup interview with #NewYork startup @marqueed, see what they're all about here: http://flpbd.it/lmiWp #design","['RT', '@startuptechguy:', '#startup', 'interview', '#NewYork', 'startup', '@marqueed,', 'see', ""they're"", 'here:', 'http://flpbd.it/lmiWp', '#design']"
2012-09-14 02:25:33+00:00,"Words with friends: Collins Dictionary now crowdsourcing new words, like Tebowing and chummeling http://venturebeat.com/2012/08/01/collins-dictionary-now-crowdsourcing-new-words-like-tebowing-and-chummeling/","['Words', 'friends:', 'Collins', 'Dictionary', 'crowdsourcing', 'new', 'words,', 'like', 'Tebowing', 'chummeling', 'http://venturebeat.com/2012/08/01/collins-dictionary-now-crowdsourcing-new-words-like-tebowing-and-chummeling/']"
2012-09-14 01:38:34+00:00,Why Good Design Is Finally A Bottom Line Investment http://www.fastcodesign.com/node/1670679,"['Why', 'Good', 'Design', 'Is', 'Finally', 'A', 'Bottom', 'Line', 'Investment', 'http://www.fastcodesign.com/node/1670679']"
2012-09-14 01:03:36+00:00,@viegasf #Ripples #dataviz #IBM #Design http://lnkd.in/_UQz-f,"['@viegasf', '#Ripples', '#dataviz', '#IBM', '#Design', 'http://lnkd.in/_UQz-f']"
2012-09-13 19:05:31+00:00,"@KWStockman sure, should be same as shortened url Luanne gave, try this -&gt; http://ibm.biz/Bdxjrm","['@KWStockman', 'sure,', 'shortened', 'url', 'Luanne', 'gave,', 'try', '-&gt;', 'http://ibm.biz/Bdxjrm']"
2012-09-13 18:30:39+00:00,"@LuannePavco @KWStockman missed chat. we only covered explicit contributions in #CI paper but all 'human sensor' data should be in mix, sure","['@LuannePavco', '@KWStockman', 'missed', 'chat.', 'covered', 'explicit', 'contribution', '#CI', 'paper', ""'human"", ""sensor'"", 'data', 'mix,', 'sure']"
2012-09-13 16:35:49+00:00,"@CourtReagan :) if you want to carry them all, sure. The metric seems wrong...16 oz w/ no ice is prob more soda than 24 oz w/ ice, right?","['@CourtReagan', ':)', 'want', 'carry', 'all,', 'sure.', 'The', 'metric', 'seems', 'wrong...16', 'oz', 'w/', 'ice', 'prob', 'soda', '24', 'oz', 'w/', 'ice,', 'right?']"
2012-09-13 15:17:34+00:00,Predictive text was better on Gingerbread than ICS...what gives? is this fixed in JellyBean? #android #Razr #VZW,"['Predictive', 'text', 'better', 'Gingerbread', 'ICS...what', 'gives?', 'fixed', 'JellyBean?', '#android', '#Razr', '#VZW']"
2012-09-12 21:04:43+00:00,Being a (P)individual: Defining Success on Pinterest http://www.edelmandigital.com/2012/09/12/pindividual-defining-success-on-pinterest/,"['Being', '(P)individual:', 'Defining', 'Success', 'Pinterest', 'http://www.edelmandigital.com/2012/09/12/pindividual-defining-success-on-pinterest/']"
2012-09-12 18:52:34+00:00,Prediction: I'm still going to hate iTunes,"['Prediction:', ""I'm"", 'still', 'going', 'hate', 'iTunes']"
2012-09-12 18:39:57+00:00,@Pogue I'm sure they'll sound great...to those who actually think the current ones are any good,"['@Pogue', ""I'm"", 'sure', ""they'll"", 'sound', 'great...to', 'actually', 'think', 'current', 'one', 'good']"
2012-09-12 17:54:17+00:00,Live iPhone 5 launch coverage – gdgt live http://live.gdgt.com/live-iphone-5-launch-coverage/,"['Live', 'iPhone', '5', 'launch', 'coverage', '–', 'gdgt', 'live', 'http://live.gdgt.com/live-iphone-5-launch-coverage/']"
2012-09-12 15:58:14+00:00,Hacking Work - Forbes http://lnkd.in/HwPDNn,"['Hacking', 'Work', '-', 'Forbes', 'http://lnkd.in/HwPDNn']"
2012-09-12 15:02:46+00:00,"@davegray @ccrummey @elsua exactly...email, instead, contributes to enterprise amnesia #sbs2012 #socbiz","['@davegray', '@ccrummey', '@elsua', 'exactly...email,', 'instead,', 'contributes', 'enterprise', 'amnesia', '#sbs2012', '#socbiz']"
2012-09-11 18:30:46+00:00,@tobyd @AntDeRosa I watched the moment of silence on NBC at 8:45am ET today...were there multiple moments of silence?,"['@tobyd', '@AntDeRosa', 'I', 'watched', 'moment', 'silence', 'NBC', '8:45am', 'ET', 'today...were', 'multiple', 'moment', 'silence?']"
2012-09-11 14:45:27+00:00,Undrip Takes All The Nonsense Out Of Your Social Feeds | TechCrunch http://lnkd.in/KFUUpP,"['Undrip', 'Takes', 'All', 'The', 'Nonsense', 'Out', 'Of', 'Your', 'Social', 'Feeds', '|', 'TechCrunch', 'http://lnkd.in/KFUUpP']"
2012-09-07 03:43:42+00:00,"IBM Interactive Unveils New Services for CMOs, CIOs - IT Infrastructure - News & Reviews http://www.eweek.com/c/a/IT-Infrastructure/IBM-Interactive-Unveils-New-Services-for-CMOs-CIOs-216014/","['IBM', 'Interactive', 'Unveils', 'New', 'Services', 'CMOs,', 'CIOs', '-', 'IT', 'Infrastructure', '-', 'News', '&', 'Reviews', 'http://www.eweek.com/c/a/IT-Infrastructure/IBM-Interactive-Unveils-New-Services-for-CMOs-CIOs-216014/']"
2012-09-07 03:16:00+00:00,"IBM Interactive Unveils New Services for CMOs, CIOs - IT Infrastructure - News & Reviews http://lnkd.in/A3cSmi","['IBM', 'Interactive', 'Unveils', 'New', 'Services', 'CMOs,', 'CIOs', '-', 'IT', 'Infrastructure', '-', 'News', '&', 'Reviews', 'http://lnkd.in/A3cSmi']"
2012-09-06 21:29:59+00:00,"If You Want Customers To Fork Over Private Data, Give Them Something... http://bit.ly/QotdA2","['If', 'You', 'Want', 'Customers', 'To', 'Fork', 'Over', 'Private', 'Data,', 'Give', 'Them', 'Something...', 'http://bit.ly/QotdA2']"
2012-09-06 19:16:50+00:00,"Bubble Deflated, Social Media Will Now Change the World - Forbes http://www.forbes.com/sites/chunkamui/2012/08/22/bubble-deflated-social-media-will-now-change-the-world/","['Bubble', 'Deflated,', 'Social', 'Media', 'Will', 'Now', 'Change', 'World', '-', 'Forbes', 'http://www.forbes.com/sites/chunkamui/2012/08/22/bubble-deflated-social-media-will-now-change-the-world/']"
2012-09-06 18:28:06+00:00,"Hootsuite CEO: We’re Buying Seesmic For The Users, Not The Tech [Interview] | TechCrunch http://lnkd.in/kK8_mg","['Hootsuite', 'CEO:', 'We’re', 'Buying', 'Seesmic', 'For', 'The', 'Users,', 'Not', 'The', 'Tech', '[Interview]', '|', 'TechCrunch', 'http://lnkd.in/kK8_mg']"
2012-09-06 14:15:20+00:00,The World's Most Innovative Companies - Forbes http://lnkd.in/TpNVCT,"['The', ""World's"", 'Most', 'Innovative', 'Companies', '-', 'Forbes', 'http://lnkd.in/TpNVCT']"
2012-09-04 19:28:05+00:00,Back-To-School Lesson: How Showrooming Could Save Brick-And-Mortar... http://onforb.es/TiTW26,"['Back-To-School', 'Lesson:', 'How', 'Showrooming', 'Could', 'Save', 'Brick-And-Mortar...', 'http://onforb.es/TiTW26']"
2012-09-04 17:04:45+00:00,Apple Confirms: It's the iPhone 5 http://mashable.com/2012/09/04/apple-confirms-iphone-5/,"['Apple', 'Confirms:', ""It's"", 'iPhone', '5', 'http://mashable.com/2012/09/04/apple-confirms-iphone-5/']"
2012-09-04 16:43:53+00:00,Apple Confirms: It's the iPhone 5 http://lnkd.in/chcJSg,"['Apple', 'Confirms:', ""It's"", 'iPhone', '5', 'http://lnkd.in/chcJSg']"
