name,category,price,weight,paid_disposal,free_disposal,technical_name
soccer ball,sports,28.49,1.5,"curbside collection, junk removal service",donation,"ADEKALE Soccer Ball,Battery-Free Light Up Soccer, Glow in The Dark Soccer, Fluorescent Bright After Sun Shine,Official Size& Weight (Size 5) with Pump for Man Teen Boy"
soccer ball,sports,13.44,0.9,"curbside collection, junk removal service",donation,"PP PICADOR Kids Soccer Ball, Sparkling Soccer Ball Cartoon Ball Toy Gift with Pump for Kids, Toddlers, Children, Boys, Girls, School, Kindergarten, Student, Baby"
soccer ball,sports,16.58,0.93,"curbside collection, junk removal service",donation,Under Armour Desafio 395 Soccer Ball Camo/Hi-Viz
soccer ball,sports,10.6,1.2,"curbside collection, junk removal service",donation,Wilson Traditional Soccer Ball
soccer ball,sports,12.29,0.9,"curbside collection, junk removal service",donation,Mikasa Serious Soccer Ball
soccer ball,sports,11.43,0.63,"curbside collection, junk removal service",donation,"Daball Kid/Toddler Soccer Ball, Pump Included"
soccer ball,sports,40.43,1.3,"curbside collection, junk removal service",donation,"SHOKE Soccer Ball Size 5 Thermal-Bonding Hold Air, Water-Resistant Match Training Soccer Balls for Youth and Adult Rebound Height 51.18-53.15 inch"
soccer ball,sports,11.4,1.2,"curbside collection, junk removal service",donation,adidas Glider Soccer Ball
soccer ball,sports,12.99,0.94,"curbside collection, junk removal service",donation,adidas Capitano Soccer Ball
soccer ball,sports,11.48,0.85,"curbside collection, junk removal service",donation,Starlancer VI Soccer Ball
soccer ball,sports,12.92,0.4,"curbside collection, junk removal service",donation,adidas Ball Finale 19 Champions League DY2563 Size 1 / Mini
soccer ball,sports,12.48,0.375,"curbside collection, junk removal service",donation,"Yanen Toddler Soft TPU 6"" Soccer Ball, Toy Gift Cute Mini Training Ball for Babies and Toddlers, Safe Sports, Perfect for Beginner and Kids to Play and Exercise, Indoor and Outdoor Play, Size 1.5"
soccer ball,sports,13.94,1.3,"curbside collection, junk removal service",donation,adidas Performance Predator Glider Soccer Ball
soccer ball,sports,28.4,1,"curbside collection, junk removal service",donation,Select Numero 10 Soccer Ball
soccer ball,sports,17.23,0.95,"curbside collection, junk removal service",donation,"Select Futsal Samba - White/Red/Green, Senior"
tennis racket,sports,16,0.5,"curbside collection, junk removal service","scrap dealer, donation",Wilson US Open Junior Tennis Racquet
tennis racket,sports,69.55,1,"curbside collection, junk removal service","scrap dealer, donation",HEAD Ti.S6 Tennis Racquet - Strung
tennis racket,sports,38.15,1.6,"curbside collection, junk removal service","scrap dealer, donation","ianoni Beach Tennis Racket,Carbon Fiber Grit Face with EVA Memory Foam Core Beach Tennis Racket"
tennis racket,sports,13.91,0.5,"curbside collection, junk removal service","scrap dealer, donation","HEAD Speed Kids Tennis Racquet - Beginners Pre-Strung Head Light Balance Jr Racket - 21"", Red"
tennis racket,sports,24.06,0.8,"curbside collection, junk removal service","scrap dealer, donation",Wilson Tour Slam Adult Strung Tennis Racket
tennis racket,sports,26.76,0.6,"curbside collection, junk removal service","scrap dealer, donation",Wilson Slam Junior Tennis Racket Series
tennis racket,sports,66.49,0.44,"curbside collection, junk removal service","scrap dealer, donation",Wilson Blade Team Tennis Racket
tennis racket,sports,138.95,0.82,"curbside collection, junk removal service","scrap dealer, donation",Wilson Burn 100 Series Tennis Racket
tennis racket,sports,73.29,0.68,"curbside collection, junk removal service","scrap dealer, donation",Wilson Pro Staff Team Tennis Racket
tennis racket,sports,32.05,1.2,"curbside collection, junk removal service","scrap dealer, donation","oppum Adult Carbon Fiber Tennis Racket, Super Light Weight Tennis Racquets Shock-Proof and Throw-Proof,Include Tennis Bag Tennis Overgrip"
tennis racket,sports,206.45,0.68,"curbside collection, junk removal service","scrap dealer, donation",Head You Tek IG Instinct MP Tennis Racquet
tennis racket,sports,34.96,1,"curbside collection, junk removal service","scrap dealer, donation","Senston 19"" 23"" 27"" Kids Junior Tennis Racquet for Kids Children Boys Girls Tennis Rackets with Racket Cover"
tennis racket,sports,179,0.75,"curbside collection, junk removal service","scrap dealer, donation",Babolat-Pure Strike 16/19 Tennis Racquet
tennis racket,sports,21.15,0.65,"curbside collection, junk removal service","scrap dealer, donation",HEAD Ti. Conquest Tennis Racket - Pre-Strung Head Light Balance 27 Inch Racquet - 4 3/8 In Grip
tennis racket,sports,79,0.57,"curbside collection, junk removal service","scrap dealer, donation",HEAD Challenge Lite YouTek IG Prestrung Tennis Racquet
tennis racket,sports,129.95,0.69,"curbside collection, junk removal service","scrap dealer, donation",Yonex EZONE 100 (300g) Bright Blue/Black Tennis Racquet (Nick Kyrgios' Racket) Strung with Custom Tennis String Colors
tennis racket,sports,59.99,0.79,"curbside collection, junk removal service","scrap dealer, donation",HEAD Graphene XT Instinct MP Tennis Racquet
tennis racket,sports,99.99,0.75,"curbside collection, junk removal service","scrap dealer, donation",Wilson Steam 105S Spin Effect Tennis Racquet
tennis racket,sports,27,0.75,"curbside collection, junk removal service","scrap dealer, donation",Wilson Racquet Sports Energy XL 3 Tennis Racquet
tennis racket,sports,139,0.6,"curbside collection, junk removal service","scrap dealer, donation",Babolat Pure Aero Lite Tennis Racquet
baseball glove,sports,188.42,1.2,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Wilson A2000 Baseball Glove Series
baseball glove,sports,270,1.4,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Wilson A2000 Baseball Glove Series
baseball glove,sports,51.08,1.25,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Rawlings Sandlot Baseball Glove Series
baseball glove,sports,208.13,1.3,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Wilson A2000 SuperSkin Baseball Glove Series
baseball glove,sports,24.78,0.7,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Rawlings Sure Catch Youth Baseball Glove Series (9.5-11.5 inch Baseball/Tball Gloves)
baseball glove,sports,31.74,0.75,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Mizuno Prospect PowerClose Youth Baseball Glove Series
baseball glove,sports,44.99,1.3,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Rawlings Player Preferred Adult Baseball/Softball Glove Series
baseball glove,sports,11.38,0.6,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Franklin Sports Teeball Glove - Left and Right Handed Youth Fielding Glove - Synthetic Leather Baseball Glove - Ready To Play Glove (RTP)
baseball glove,sports,33.64,1,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Rawlings Select Pro Lite Baseball Glove Series (Youth MLB Player Models)
baseball glove,sports,127.73,1.2,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Rawlings Encore Baseball Gloves Series
baseball glove,sports,69.24,1.2,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Rawlings R9 Baseball Gloves Series
baseball glove,sports,70.23,1.2,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Wilson A900 Baseball Glove Series
baseball glove,sports,29.73,1.3,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation","Mizuno Prospect Baseball Glove, Youth/Kids"
baseball glove,sports,83.65,1.4,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Wilson A1000 Baseball Glove Series
baseball glove,sports,70.21,1.4,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Mizuno MVP Prime Baseball Glove Series
baseball glove,sports,181.75,2,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Rawlings Heart of The Hide Baseball Glove Series
baseball glove,sports,14.62,0.88,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Franklin Sports Baseball and Softball Glove - Field Master - Baseball and Softball Mitt - Adult and Youth Glove
baseball glove,sports,14.99,0.54,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Rawlings Lefty Baseball Glove RED Pro 10 inches PL10SS Professional Tee Ball Pitcher Hand Players Series Leather Pocket Mitt Red Infield Left Hand Throw Catchers Gloves
baseball glove,sports,34.06,1.2,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Mizuno Franchise Baseball Glove Series
baseball glove,sports,75.76,1.3,"recycling facility, curbside collection, junk removal service","leather recycling outlet, donation",Franklin Sports Baseball Fielding Glove - Men's Adult and Youth Baseball Glove - CTZ5000 Black Cowhide Infield and Outfield Baseball Gloves
croquet set,sports,33.38,11.9,"curbside collection, junk removal service",donation,"Deluxe Croquet Game Set by Rally and Roar - 35in Handles - Comfort Grips - 8.8oz Balls - 6-Player Yard Game - Full Sized - 6 Mallets, 6 Balls, 9 Wickets, 2 End Posts, Rules, Bag - Outdoor Party Games"
croquet set,sports,26.15,14.6,"curbside collection, junk removal service",donation,"Harvil 6-Player Croquet Set for All Ages with Mallets, Balls, Stake Posts, Wickets, and Carrying Case"
croquet set,sports,28.16,9.5,"curbside collection, junk removal service",donation,"ROPODA Six-Player Deluxe Croquet Set with Wooden Mallets, Colored Balls, Vintage Style, Sturdy Carrying Bag for Adults &Kids, Perfect for Lawn, Backyard, Park and More"
croquet set,sports,30.99,12,"curbside collection, junk removal service",donation,"GoSports Six Player Croquet Set for Adults & Kids - Modern Wood Design with Deluxe (35"") and Standard (28"") Options"
croquet set,sports,179.24,22.8,"curbside collection, junk removal service",donation,Amish Made Croquet Set game- 6 player- Durable- Hardwood by Framco
croquet set,sports,19.25,14,"curbside collection, junk removal service",donation,GSE Games & Sports Expert Premium 6-Player Croquet Set for Adults & Kids (Several Styles Available)
croquet set,sports,25.13,9.59,"curbside collection, junk removal service",donation,"Juegoal Six Player Croquet Set with Carrying Bag, 28 Inch"
croquet set,sports,23.18,9.4,"curbside collection, junk removal service",donation,"Sunnyglade 28inch Six Player Croquet Set with Classic Wooden Mallets, Colored Balls, Wickets, Stakes, Sturdy Carrying Bag"
croquet set,sports,39.99,4.8,"curbside collection, junk removal service",donation,Franklin Recreational Croquet Set
croquet set,sports,28.63,14.3,"curbside collection, junk removal service",donation,"Triumph 6-Player All Pro Backyard Croquet Set with 6 Wood Mallets, Balls, and Carry Bag"
croquet set,sports,106.41,23.9,"curbside collection, junk removal service",donation,"Franklin Sports Outdoor Croquet Set - 6 Player Croquet Set with Stakes, Mallets, Wickets, and Balls - Backyard/Lawn Croquet Set - Vintage"
croquet set,sports,24.99,6.8,"curbside collection, junk removal service",donation,"Triumph 6-Player Beginner Backyard Croquet Set Includes 6 Wood Mallets, 6 Balls, and Carry Bag"
croquet set,sports,158.71,24.7,"curbside collection, junk removal service",donation,"Franklin Sports Outdoor Croquet Set - 6 Player Croquet Set with Stakes, Mallets, Wickets, and Balls - Backyard/Lawn Croquet Set - Expert"
croquet set,sports,30.36,15.55,"curbside collection, junk removal service",donation,Franklin Sports Classic Croquet Set
croquet set,sports,30.96,6.2,"curbside collection, junk removal service",donation,"Franklin Sports Outdoor Croquet Set - 6 Player Croquet Set with Stakes, Mallets, Wickets, and Balls - Backyard/Lawn Croquet Set - Intermediate"
croquet set,sports,17.06,2.2,"curbside collection, junk removal service",donation,"Kovot Giant Kick Croquet Game Set | Includes Inflatable Croquet Balls, Wickets & Finish Flags"
croquet set,sports,42.99,8,"curbside collection, junk removal service",donation,GoSports Six Player Croquet Set for Adults & Kids
croquet set,sports,54.99,16.9,"curbside collection, junk removal service",donation,GSE Games & Sports Expert Premium 6-Player Croquet Set for Adults
croquet set,sports,43.99,15,"curbside collection, junk removal service",donation,Hey! Play! Complete Croquet Set with Carrying Case
croquet set,sports,49.99,14.3,"curbside collection, junk removal service",donation,Champion Sports Tournament Series Croquet Set
golf club,sports,41.99,1,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",Callaway Men's Apex CF16 Individual Iron
golf club,sports,32,1,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",LAZRUS Premium Sand Wedge Anti Duff Thick Sole Loft Wedge Golf Club for Men & Women - Escape Bunkers and Save Strokes Around The Green - Lob Golf Wedges for Men
golf club,sports,39.8,1,"recycling facility, curbside collection, junk removal service","scrap dealer, donation","Pinemeadow Excel EGI Hybrids (Men's, Right Hand, Graphite, Regular Flex)"
golf club,sports,59.99,1.2,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",Adams Golf Men's Red Hybrid
golf club,sports,149.99,1.1,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",TaylorMade GAPR LO Golf Club
golf club,sports,77.27,0.9,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",Callaway Apex Hybrid Fairway Wood
golf club,sports,39.99,0.85,"recycling facility, curbside collection, junk removal service","scrap dealer, donation","Adams Golf Men's New Idea Hybrid Club, Right Hand, Graphite, Regular Flex, 19-Degree, #3"
golf club,sports,39.99,0.8,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",Adams 2014 Idea Hybrid Rescue Golf Club
golf club,sports,79,1,"recycling facility, curbside collection, junk removal service","scrap dealer, donation","C3i Wedge - Premium Sand Wedge, Lob Wedge for Men & Women - Escape Bunkers in One, Easy Flop Shots – Legal for Tournament Play, Quickly Cuts Strokes from Your Short Game- High Loft Golf Club"
golf club,sports,335,1.2,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",TaylorMade Men's M1 460cc Driver
golf club,sports,46.19,1,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",Callaway Men's Apex Pro 16 Individual Iron
golf club,sports,175,1,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",TaylorMade Golf M6 Rescue Hybrid Club
golf club,sports,149.99,1,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",Taylormade GAPR MID Golf Club
golf club,sports,265,1.05,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",Ping G30 Driver 9 (TFC 419D STIFF) 460cc Golf Club
golf club,sports,149,0.7,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",TaylorMade Lady SLDR S Rescue
golf club,sports,79.99,1,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",TaylorMade Men's SLDR Rescue/Hybrid Golf Club
golf club,sports,169,0.5,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",Ping G20 Fairway Wood Golf Club
golf club,sports,69.99,0.8,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",Adams Golf Super LS Hybrid Golf Club
golf club,sports,34.99,0.9,"recycling facility, curbside collection, junk removal service","scrap dealer, donation",Adams 2014 Pro Hybrid
golf club,sports,195,2,"recycling facility, curbside collection, junk removal service","scrap dealer, donation","Ping G20 Driver 9.5* (TFC 169D, STIFF) 460cc Titanium Golf Club"
volleyball,sports,27.71,0.6,"curbside collection, junk removal service",donation,"Molten Premium Competition L2 Volleyball, NFHS Approved"
volleyball,sports,15.89,0.6,"curbside collection, junk removal service",donation,AmazonBasics Recreational Volleyball
volleyball,sports,30.35,0.6,"curbside collection, junk removal service",donation,Mikasa VQ2000 Micro Cell Volleyball
volleyball,sports,22.31,0.58,"curbside collection, junk removal service",donation,TACHIKARA Sensi-Tec Composite SV-5WSC Volleyball (EA)
volleyball,sports,14.35,0.5,"curbside collection, junk removal service",donation,Mikasa Youth Starter 8 Ounce Volleyball
volleyball,sports,7.79,0.55,"curbside collection, junk removal service",donation,Molten Recreational Volleyball
volleyball,sports,17.49,0.6,"curbside collection, junk removal service",donation,AmazonBasics Tour Volleyball
volleyball,sports,7.28,0.7,"curbside collection, junk removal service",donation,"Chance Soft Volleyball - Waterproof Indoor/Outdoor Volleyball for Pool, Beach Volleyball & Indoor Volleyball Ball Play. Recreational Training Ball for All Ages (Size 5)"
volleyball,sports,8.09,0.75,"curbside collection, junk removal service",donation,Wilson Soft and Super Soft Play Volleyball
volleyball,sports,12,1,"curbside collection, junk removal service",donation,Franklin Sports Soft Spike Volleyball
volleyball,sports,11.86,0.75,"curbside collection, junk removal service",donation,NIGHTMATCH Light Up LED Volleyball INCL. Ball Pump and Spare Batteries - Inside LED Lights up When Kicked - Glow in The Dark Volleyball - Official Size & Weight White/Orange
volleyball,sports,16.07,0.5,"curbside collection, junk removal service",donation,Tachikara Sof-Tec Heart Indoor/Outdoor Volleyball (Red/Black/White)
volleyball,sports,34.43,1,"curbside collection, junk removal service",donation,Spalding King of the Beach/USA Beach Official Tour Volleyball
volleyball,sports,35,1.5,"curbside collection, junk removal service",donation,Wilson AVP Replica Outdoor Volleyball
volleyball,sports,9.12,0.55,"curbside collection, junk removal service",donation,Wilson Quicksand Volleyball
volleyball,sports,23.26,0.6,"curbside collection, junk removal service",donation,Tachikara Sensi-Tec Composite Sv-5wsc Volleyball Cardinal/White
volleyball,sports,42.44,0.5,"curbside collection, junk removal service",donation,Molten Super Touch Volleyball
volleyball,sports,7.79,0.75,"curbside collection, junk removal service",donation,"Franklin Sports 8.5"" Vibe Play Balls"
volleyball,sports,14.38,0.55,"curbside collection, junk removal service",donation,"Sportime 023774 Soft Econ-O-Trainer Volleyball, High Optic Yellow/Black Panel"
volleyball,sports,7.55,0.35,"curbside collection, junk removal service",donation,Molten Mini Volleyball
skateboard,sports,89.23,6,"curbside collection, junk removal service",donation,"Magneto Mini Cruiser Skateboard Cruiser | Short Board | Canadian Maple Deck - Designed for Kids, Teens and Adults"
skateboard,sports,22.76,3.4,"curbside collection, junk removal service",donation,"YF YOUFU 22/23 Inch Beginner Skateboard for Girls/Boys, Plastic Deck Cruiser Complete Mini Skateboards for Beginners/Youth/Adults"
skateboard,sports,99,4.3,"curbside collection, junk removal service",donation,"Penny 22"" Cruiser Skateboard"
skateboard,sports,33.85,4.6,"curbside collection, junk removal service",donation,Playshion Complete 22 Inch Mini Cruiser Skateboard for Beginner with Sturdy Deck
skateboard,sports,25.11,3.6,"curbside collection, junk removal service",donation,ChromeWheels Skateboard 22 inch Complete Skate Board Mini Cruiser with LED Light Up Wheels for Kids Boys Youths Beginners
skateboard,sports,53.3,4.4,"curbside collection, junk removal service",donation,Powell Golden Dragon Diamond Dragon 3 Complete Skateboard
skateboard,sports,35.9,4.9,"curbside collection, junk removal service",donation,"Smibie Skateboards Pro 31 inches Complete Skateboards for Teens Beginners Girls Boys Kids Adults, 9 Layer Maple Wood Skateboard"
skateboard,sports,265.15,7,"curbside collection, junk removal service",donation,Loaded Boards Vanguard Bamboo Longboard Skateboard Complete
skateboard,sports,50.46,5,"curbside collection, junk removal service",donation,Skatro Mini Cruiser Skateboard. 22x6inch Retro Style Plastic Board Comes Complete
skateboard,sports,60.01,4.8,"curbside collection, junk removal service",donation,Powell Golden Dragon Flying Dragon Complete Skateboard
skateboard,sports,48.46,5,"curbside collection, junk removal service",donation,POSITIV Team Complete Skateboards
skateboard,sports,65.52,5,"curbside collection, junk removal service",donation,Powell Golden Dragon Flying Dragon 2 Complete Skateboard
skateboard,sports,31.55,3.8,"curbside collection, junk removal service",donation,MEKETEC Skateboards Complete 22 Inch Mini Cruiser Retro Skateboard for Kids Boys Youths Beginners
skateboard,sports,45,5.4,"curbside collection, junk removal service",donation,Penny Australia x Star Wars Complete Skateboards
skateboard,sports,19.12,3.9,"curbside collection, junk removal service",donation,PlayWheels Ultimate Spider-Man 28 Inch Complete Skateboard - Beginner Trick Skateboard for Kids - Spider-Crawl
skateboard,sports,16.9,4.1,"curbside collection, junk removal service",donation,DINBIN Complete Highly Flexible Plastic Cruiser Board Mini 22 Inch Skateboards for Beginners or Professional with High Rebound PU Wheels
skateboard,sports,21.5,4,"curbside collection, junk removal service",donation,"Flybar 22” Skateboard for Kids, Beginners - Plastic Cruiser Non-Slip Deck Multiple Colors for Boys and Girls"
skateboard,sports,36.68,4.6,"curbside collection, junk removal service",donation,"ARCADE Pro Skateboard 31"" Standard Complete Skateboards Professional Complete Board w/Concave - Skate Boards Great for Beginners, Adults, Teens, Youth & Kids"
skateboard,sports,75.75,6.3,"curbside collection, junk removal service",donation,"Coolstep Pro Skateboard 8-inch Full Complete for Trick Beginners, Cool Design"
skateboard,sports,32.81,5.6,"curbside collection, junk removal service",donation,"Aceshin Skateboard, 31"" x 8"" Complete PRO Skateboard, 9 Layer Canadian Maple Wood Double Kick Tricks Skate Board Concave Design for Beginner,Gift for Kids Boys Girls Youths"
bicycle,sports,177.55,32.7,"recycling facility, junk removal service","scrap dealer, donation",Retrospec Harper Single-Speed Fixed Gear Urban Commuter bicycle
bicycle,sports,140.25,42.7,"recycling facility, junk removal service","scrap dealer, donation","Huffy Hardtail Mountain bicycle, Stone Mountain 24-26 inch 21-Speed, Lightweight (Summit Ridge)"
bicycle,sports,141.07,42,"recycling facility, junk removal service","scrap dealer, donation","Schwinn Wayfarer bicycle Mens and Womens Hybrid Retro-Styled Cruiser, 7-Speed"
bicycle,sports,152.62,40,"recycling facility, junk removal service","scrap dealer, donation","sixthreezero Around the Block Women's Cruiser bicycle with Rear Rack (24-Inch, 26-Inch, and ebicycle)"
bicycle,sports,149.99,40,"recycling facility, junk removal service","scrap dealer, donation","Kent KZ2600 Dual-Suspension Mountain bicycle, 26-Inch"
bicycle,sports,277.35,45,"recycling facility, junk removal service","scrap dealer, donation","Schwinn Discover Hybrid bicycle for Men and Women, 21-Speed, 28-inch Wheels"
bicycle,sports,115.3,41.5,"recycling facility, junk removal service","scrap dealer, donation",Kent Pomona Women's Dual Suspension Comfort bicycle
bicycle,sports,133.39,31.1,"recycling facility, junk removal service","scrap dealer, donation","Dynacraft Tony Hawk Park Series 720 Boys BMX Freestyle bicycle 24"""", Matte Black"
bicycle,sports,91.59,33,"recycling facility, junk removal service","scrap dealer, donation","Huffy Kids bicycle Go Girl & Ignyte 20 inch, Quick Connect or Regular Assembly, Kickstand Included"
bicycle,sports,158.25,31.2,"recycling facility, junk removal service","scrap dealer, donation","KENT Gzr700 Road bicycle, 700C"
bicycle,sports,165.75,40.6,"recycling facility, junk removal service","scrap dealer, donation","Mongoose Mech Mountain bicycle, 24-Inch or 26-Inch Wheels"
bicycle,sports,126.94,40,"recycling facility, junk removal service","scrap dealer, donation","Mongoose Legion Freestyle BMX bicycle Line for Beginner-Level to Advanced Riders, Steel Frame, 16-20-Inch Wheels"
bicycle,sports,73.5,29.4,"recycling facility, junk removal service","scrap dealer, donation","Razor High Roller BMX/Freestyle bicycle, 20-Inch"
bicycle,sports,118.72,37.3,"recycling facility, junk removal service","scrap dealer, donation","Diamondback Bicycles Cobra 20 Youth 20"" Wheel Mountain bicycle, Orange"
bicycle,sports,167.58,37.4,"recycling facility, junk removal service","scrap dealer, donation","Mongoose Maxim Girls Mountain bicycle, 24-Inch Wheels"
bicycle,sports,232.94,33,"recycling facility, junk removal service","scrap dealer, donation","Schwinn Loop Adult Folding bicycle, 20-inch Wheels, Rear Carry Rack, Black"
bicycle,sports,91.99,31.5,"recycling facility, junk removal service","scrap dealer, donation","Razor Nebula BMX/Freestyle bicycle, 20-Inch"
bicycle,sports,148.73,44.5,"recycling facility, junk removal service","scrap dealer, donation","Schwinn Destiny Womens Beach Cruiser bicycle, Single Speed, 24-inch Wheels"
bicycle,sports,471.27,47,"recycling facility, junk removal service","scrap dealer, donation","RINKMO FEB-S1 Folding Electric bicycle,14 Inch Electric Bicycle with Dual Disc Brakes,36V 8Ah Removable Lithium-Ion Battery, Power Assist,250W Brushless Gear Motor, Suitable for Teens and Adults"
bicycle,sports,499.99,34,"recycling facility, junk removal service","scrap dealer, donation",Diamondback Bicycles Overdrive Hardtail Mountain bicycle
